Num,BN,CL,COND,DB,DBDR,DBN,DDR,DIR,FL,HN,HP,HPD,I,LEAD,MAND,MGL,MOVT,MOVTS,MS,NEW,No,OB,ORCH,ORG,PF,REVIEW,TPT,V,VA,VAR,VC,VDAG,VN,GU,PSALTERY
0.0,,,,,,,,,,,,,,LAMOTTE,,,,,,,1961.0,,,,,False,,VERNON,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1961.0,,,,,False,,CHAMPNESS,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1961.0,,,,,False,,LEONI,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1961.0,,,,,False,,WRIGHTEN~,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1961.0,,,,,False,,WEICHSELL~f,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,1964.0,,,,,False,,LINLEY~m1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1964.0,,,,,False,,LINLEY~M2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1964.0,,,,,False,,DRAPER~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1964.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1964.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,LAMOTTE,,,,,,,1965.0,,,,,False,,VERNON,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1965.0,,,,,False,,CHAMPNESS,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1965.0,,,,,False,,LEONI,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1965.0,,,,,False,,WRIGHTEN~,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1965.0,,,,,False,,WEICHSELL~f,,,,,,,
0.0,BAUMGARTEN-s,,,,,,,,,,,,,LAMOTTE,,,,,,,1966.0,FISCHER,,,,,,SCHINDLERIN~,,,CROSDILL,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1966.0,,,,,,,BARTHELEMON~m,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1966.0,,,,,,,SAVILLE,,,,,,,
0.0,,,,,,,,BACH,,,,,,,,,,,,,1967.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,1968.0,,,,,False,,LINLEY~m1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1968.0,,,,,False,,LINLEY~M2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1968.0,,,,,False,,DRAPER~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1968.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1968.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,LAMOTTE,,,,,,,1969.0,,,,,False,,VERNON,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1969.0,,,,,False,,CHAMPNESS,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1969.0,,,,,False,,LEONI,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1969.0,,,,,False,,WRIGHTEN~,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1969.0,,,,,False,,WEICHSELL~f,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,1971.0,,,,,False,,LINLEY~m1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1971.0,,,,,False,,LINLEY~M2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1971.0,,,,,False,,DRAPER~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1971.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1971.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,LAMOTTE,,,,,,,1972.0,,,,,False,,VERNON,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1972.0,,,,,False,,CHAMPNESS,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1972.0,,,,,False,,LEONI,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1972.0,,,,,False,,WRIGHTEN~,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1972.0,,,,,False,,WEICHSELL~f,,,,,,,
0.0,,,,,,,,,FLORIO,,,,,LAMOTTE,,,,,,,1973.0,FISCHER,,,,,,SCHINDLERIN~,,,CROSDILL,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1973.0,,,,,,,BARTHELEMON~m,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1973.0,,,,,,,SAVILLE,,,,,,,
0.0,,,,,,,,ABEL,,,,,,,,,,,,,1974.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,1975.0,,,,,False,,LINLEY~m1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1975.0,,,,,False,,LINLEY~M2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1975.0,,,,,False,,DRAPER~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1975.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1975.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,LAMOTTE,,,,,,,1976.0,,,,,False,,VERNON,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1976.0,,,,,False,,CHAMPNESS,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1976.0,,,,,False,,LEONI,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1976.0,,,,,False,,WRIGHTEN~,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1976.0,,,,,False,,WEICHSELL~f,,,,,,,
0.0,,,,,,,,,,,,,,CELESTINO,,,,,,,1977.0,,,,,,,WEICHSELL~f,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1977.0,,,,,,,WEICHSELL~e,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,1979.0,,,,,False,,NORRIS,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1979.0,,,,,False,,DYNE,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1979.0,,,,,False,,REINHOLD,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1979.0,,,,,False,,LINLEY~m1,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1979.0,,,,,False,,LINLEY~M2,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,1979.0,,,,,False,,DRAPER~,,,,,,,
0.0,,,,,,,,,,,,,,LAMOTTE,,,,,,,1980.0,,,,,False,,VERNON,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1980.0,,,,,False,,CHAMPNESS,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1980.0,,,,,False,,LEONI,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1980.0,,,,,False,,WRIGHTEN~,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1980.0,,,,,False,,WEICHSELL~f,,,,,,,
0.0,,,,,,,,,FLORIO,,,,,LAMOTTE,,,,,,,1981.0,FISCHER,,,,,,SCHINDLERIN~,,,CROSDILL,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1981.0,,,,,,,BARTHELEMON~m,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1981.0,,,,,,,SAVILLE,,,,,,,
0.0,,,,,,,,,,,,,,LAMOTTE,,,,,,,1982.0,PARKE,,,,False,,LEONI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1982.0,,,,,False,,WEICHSELL~f,,,,,,,
0.0,,,,,,,,BACH,,,,,,,,,,,,,1983.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,1984.0,,,,,False,,LINLEY~m1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1984.0,,,,,False,,LINLEY~M2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1984.0,,,,,False,,DRAPER~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1984.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1984.0,,,,,False,,DYNE,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,1984.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,LAMOTTE,,,,,,,1985.0,,,,,False,,VERNON,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1985.0,,,,,False,,CHAMPNESS,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1985.0,,,,,False,,HARRISON,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1985.0,,,,,False,,LEONI,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1985.0,,,,,False,,WRIGHTEN~,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,1985.0,,,,,False,,WEICHSELL~f,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,1987.0,,,,,False,,LINLEY~m1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1987.0,,,,,False,,LINLEY~M2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1987.0,,,,,False,,DRAPER~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1987.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1987.0,,,,,False,,DYNE,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,1987.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,LAMOTTE,,,,,,,1988.0,,,,,False,,VERNON,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1988.0,,,,,False,,CHAMPNESS,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1988.0,,,,,False,,HARRISON,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1988.0,,,,,False,,LEONI,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1988.0,,,,,False,,WRIGHTEN~,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,1988.0,,,,,False,,WEICHSELL~f,,,,,,,
0.0,,,,,,,,STANLEY,,,,,,LINLEY-t2,,,,,,,1989.0,,,,,,,LINLEY~m1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1989.0,,,,,,,LINLEY~M2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1989.0,,,,,,,DRAPER~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1989.0,,,,,,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1989.0,,,,,,,DYNE,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,1989.0,,,,,,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,1990.0,,,,,,,VERNON,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1990.0,,,,,,,BANNISTER,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1990.0,,,,,,,WRIGHTEN~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1990.0,,,,,,,SMITH~1,,,,,,,
0.0,,,,,,,,,,,,,,GIARDINI,,,,,,,1991.0,,,,,,,LINLEY~m1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1991.0,,,,,,,LINLEY~M2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1991.0,,,,,,,RAUZZINI,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1991.0,,,,,,,VERNON,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,1991.0,,,,,,,CHAMPNESS,,,,,,,
0.0,,,,,,,,ABEL,,,,,,,,,,,,,1992.0,,,,,,,,,,,,,,
0.0,,,,,,,,,FLORIO,,,,,LAMOTTE,,,,,,,1994.0,FISCHER,,,,False,,SCHINDLERIN~,,,CROSDILL,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1994.0,,,,,False,,BARTHELEMON~m,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1994.0,,,,,False,,SAVILLE,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1994.0,,,,,False,,MASSIMINO,,,,,,,
0.0,,,,,,,,BACH,,,,,,,,,,,,,1995.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,True,1996.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,FLORIO,,,,,LAMOTTE,,,,,,,1999.0,FISCHER,,,,,,SCHINDLERIN~,,,CROSDILL,,,,
1.0,,,,,,,,,,,,,,,,,,,,,1999.0,,,,,,,BARTHELEMON~m,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,1999.0,,,,,,,SAVILLE,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,1999.0,,,,,,,MASSIMINO,,,,,,,
0.0,,,,,,,,ABEL,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,True,2001.0,,,,,False,,,,,,,,,
0.0,,,,,,,,BACH,,,,,,,,,,,,,2002.0,,,,,,,,,,,,,,
1.0,,,,,,,,ABEL,,,,,,,,,,,,,2002.0,,,,,,,,,,,,,,
0.0,,,,,,,,,FLORIO,,,,,LAMOTTE,,,,,,,2003.0,FISCHER,,,,,,SCHINDLERIN~,,,CROSDILL,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,BARTHELEMON~m,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,SAVILLE,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,MASSIMINO,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,SALIS~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,GRASSI~,,,,,,,
0.0,,,,,,,,BACH,,,,,,,,,,,,,2005.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2007.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2009.0,,,,,False,,,,,,,,,
0.0,,,,,,,,ABEL,,,,,,,,,,,,,2010.0,,,,,,,,,,,,,,
0.0,,,,,,,,,FLORIO,,,,,LAMOTTE,,,,,,,2011.0,FISCHER,,,,,,SCHINDLERIN~,,,CROSDILL,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2011.0,,,,,,,BARTHELEMON~m,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2011.0,,,,,,,SAVILLE,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2011.0,,,,,,,MASSIMINO,,,,,,,
0.0,,,,,,,,,,,,,CRAMER-w,,,,,,,,2015.0,,,,,,,SAVOI,,,,,,,
1.0,,,,,,,,,,,,,TACET,,,,,,,,2015.0,,,,,,,YOUNG_LADY,,,,,,,
2.0,,,,,,,,,,,,,CROSDILL,,,,,,,,2015.0,,,,,,,,,,,,,,
3.0,,,,,,,,,,,,,LIDL,,,,,,,,2015.0,,,,,,,,,,,,,,
4.0,,,,,,,,,,,,,BACH,,,,,,,,2015.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,True,2017.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2018.0,,,,,False,,,,,,,,,
0.0,,,FISHER,,,,,,,,,,,,,,,,,,2023.0,,,,,False,,CATLEY~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2023.0,,,,,False,,MATTOCKS~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2023.0,,,,,False,,DAVIS~2,,,,,,,
0.0,,,,,,,,STAMITZ-c,,,,,,,,,,,,True,2024.0,,,,,False,,YOUNG_LADY,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2024.0,,,,,False,,(TWO,,,,,,,
0.0,,,,,,,,,,,,,,LAMOTTE,,,,,,,2027.0,,,,,,,AGUJARI~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2027.0,,,,,,,MANZOLETTO,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2027.0,,,,,,,GABRIELLI,,,,,,,
0.0,,,,,,,,,,,,,,LAMOTTE,,,,,,,2028.0,,,,,,,AGUJARI~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2028.0,,,,,,,MANZOLETTO,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2028.0,,,,,,,GABRIELLI,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2029.0,,,,,False,,FRIEND-j1,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2030.0,,,GROOMBRIDGE,,False,,DAVIES~1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2030.0,,,,,False,,FRIEND-j1,,,,,,,
0.0,,,,,,,,,,,,,,COCKLIN,,,,,,,2031.0,,,,,False,,FRIEND-j1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2031.0,,,,,False,,HARRISON,,,,,,,
0.0,,,,,,,,,,,,,,COCKLIN,,,,,,,2032.0,,,,,False,,FRIEND-j1,,,,,,,
0.0,,,,,,,,,,,,,,COCKLIN,,,,,,,2033.0,,,GROOMBRIDGE,,False,,DAVIES~1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2033.0,,,,,False,,FRIEND-j1,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2034.0,,,,,False,,DAVIES~1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2034.0,,,,,False,,FRIEND-j1,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2035.0,,,,,False,,DAVIES~1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2035.0,,,,,False,,FRIEND-j1,,,,,,,
0.0,,,,,,,,ABEL,,,,,,,,,,,,,2036.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2037.0,,,,,False,,FRIEND-j1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2037.0,,,,,False,,HARRISON,,,,,,,
0.0,,,,,,,,LAMOTTE,,,,,,,,,,,,,2038.0,,,,,,,AGUJARI~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2038.0,,,,,,,MANZOLETTO,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2038.0,,,,,,,GABRIELLI,,,,,,,
0.0,,,,,,,,BACH,,,,,,,,,,,,,2039.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,COCKLIN,,,,,,,2040.0,,,,,False,,FRIEND-j1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2040.0,,,,,False,,HARRISON,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2041.0,,,,,,,AGUJARI~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2041.0,,,,,,,MANZOLETTO,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2041.0,,,,,,,GABRIELLI,,,,,,,
0.0,,,,,,,,ABEL,,,,,,,,,,,,,2042.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,COCKLIN,,,,,,,2043.0,,,,,False,,FRIEND-j1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2043.0,,,,,False,,HARRISON,,,,,,,
0.0,,,,,,,,,,,,,,WOODCOCK,,,,,,,2044.0,,,,,False,,WEICHSELL~f,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2044.0,,,,,False,,DYNE,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2045.0,,,,,,,AGUJARI~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2045.0,,,,,,,MANZOLETTO,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2045.0,,,,,,,GABRIELLI,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2046.0,,,,,False,,FRIEND-j1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2046.0,,,,,False,,HARRISON,,,,,,,
0.0,,,,,,,,LINLEY-t1,,,,,,,,,,,,,2047.0,,,,,False,,LINLEY~m1,,,,,,,
1.0,,,,,,,,STANLEY,,,,,,,,,,,,,2047.0,,,,,False,,LINLEY~M2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2047.0,,,,,False,,DRAPER~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2047.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2047.0,,,,,False,,CHAMPNESS,,,,,,,
0.0,,,,,,,,ARNOLD,,,,,,,,,,,,,2048.0,,,,,False,,TENDUCCI,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2048.0,,,,,False,,SAVILLE,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,2048.0,,,,,False,,REINHOLD,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,2048.0,,,,,False,,STORACE~,,,,,,,
7.0,,,,,,,,,,,,,,,,,,,,,2048.0,,,,,False,,HARROP~,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2049.0,,,,,,,AGUJARI~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2049.0,,,,,,,MANZOLETTO,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2049.0,,,,,,,GABRIELLI,,,,,,,
0.0,,,,,,,,BACH,,,,,,,,,,,,,2050.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2051.0,,,,,False,,LINLEY~m1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2051.0,,,,,False,,LINLEY~M2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2051.0,,,,,False,,DRAPER~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2051.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2051.0,,,,,False,,CHAMPNESS,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,2051.0,,,,,False,,EDWARDS,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2052.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2052.0,,,,,False,,SAVILLE,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2052.0,,,,,False,,REINHOLD,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2052.0,,,,,False,,STORACE~,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2052.0,,,,,False,,HARROP~,,,,,,,
0.0,,,,,,,,BACH,,,,,,,,,,,,,2053.0,,,,,,,,,,,,,,
0.0,,,,,,,,AND,,,,,,,,,,,,True,2054.0,,,,,,,SAVOI,,,,,,,
1.0,,,,,,,,LEAD,,,,,,,,,,,,,2054.0,,,,,,,DAVIES~C,,,,,,,
2.0,,,,,,,,LAMOTTE,,,,,,,,,,,,,2054.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2055.0,,,,,False,,LINLEY~m1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2055.0,,,,,False,,LINLEY~M2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2055.0,,,,,False,,DRAPER~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2055.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2055.0,,,,,False,,CHAMPNESS,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,2055.0,,,,,False,,EDWARDS,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2056.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2056.0,,,,,False,,SAVILLE,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2056.0,,,,,False,,REINHOLD,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2056.0,,,,,False,,STORACE~,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2056.0,,,,,False,,HARROP~,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2057.0,,,,,,,AGUJARI~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2057.0,,,,,,,MANZOLETTO,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2057.0,,,,,,,GABRIELLI,,,,,,,
0.0,,,,,,,,ABEL,,,,,,,,,,,,,2058.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2059.0,,,,,False,,LINLEY~m1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2059.0,,,,,False,,LINLEY~M2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2059.0,,,,,False,,DRAPER~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2059.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2059.0,,,,,False,,CHAMPNESS,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,2059.0,,,,,False,,EDWARDS,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2060.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2060.0,,,,,False,,SAVILLE,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2060.0,,,,,False,,REINHOLD,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2060.0,,,,,False,,STORACE~,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2060.0,,,,,False,,HARROP~,,,,,,,
0.0,,,,,,,,GIARDINI,,,,,,,,,,,,,2061.0,,,,,,,TREBBI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2061.0,,,,,,,SESTINI~,,,,,,,
0.0,,,,,,,,LAMOTTE,,,,,,,,,,,,True,2062.0,,,,,,,SAVOI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2062.0,,,,,,,MEREDITH-1,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2062.0,,,,,,,DAVIES~C,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2063.0,,,,,False,,LINLEY~m1,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2063.0,,,,,False,,LINLEY~M2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2063.0,,,,,False,,DRAPER~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2063.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2063.0,,,,,False,,CHAMPNESS,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,2063.0,,,,,False,,EDWARDS,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2064.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2064.0,,,,,False,,SAVILLE,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2064.0,,,,,False,,REINHOLD,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2064.0,,,,,False,,FARRELL~,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2064.0,,,,,False,,STORACE~,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,2064.0,,,,,False,,HARROP~,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2065.0,,,,,,,AGUJARI~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2065.0,,,,,,,MANZOLETTO,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2065.0,,,,,,,GABRIELLI,,,,,,,
0.0,,,,,,,,BACH,,,,,,,,,,,,,2066.0,,,,,,,,,,,,,,
