,Composer,From,Genre,No,Title_of_Piece,Instrument_Num,Instrument,Performer
11687,FISHER,0,SYM,2887,0,0,0.0,0.0
11688,0,0,SG,2887,0,0,0.0,INCLEDON
11689,HANDEL,HANDEL O ^HERCULES^,OV,2887,0,0,0.0,0.0
11690,0,0,SG,2887,0,0,0.0,MARTYR~
11691,SHAW,0,SYM,2887,0,0,0.0,0.0
11692,0,0,SG,2887,0,0,0.0,WRIGHTEN~
11693,HAYDN,0,SYM,2887,0,0,0.0,0.0
11694,0,0,SG,2887,0,0,0.0,LEARY~
11695,0,0,CN,2887,0,0,ORG,HOOK
11696,0,0,SG,2887,0,0,0.0,BARNETT~
11697,0,0,GL,2887,'THE_REVIELLEA',0,0.0,0.0
11698,0,0,CT,2887,'HARK_THE_BONNY',0,0.0,0.0
11699,0,0,SG,2887,0,0,0.0,MARTYR~
11700,0,0,CN,2887,0,0,OB,PARKE
11701,0,0,SG,2887,0,0,0.0,WRIGHTEN~
11702,0,0,O,2887,0,0,0.0,0.0
11703,HOOK,HOOK O ^THE_ASCENSION^,OV,2888,0,0,0.0,0.0
11704,0,0,SG,2888,0,0,0.0,INCLEDON
11705,STAMITZ,0,SYM,2888,0,0,0.0,0.0
11706,0,0,SG,2888,0,0,0.0,LEARY~
11707,HAYDN,0,OV,2888,0,0,0.0,0.0
11708,0,0,SG,2888,0,0,0.0,MARTYR~
11709,0,0,CN,2888,0,0,ORG,HOOK
11710,0,0,SG,2888,0,0,0.0,WRIGHTEN~
11711,0,0,CN,2888,0,0,BN,PARKINSON
11712,0,0,SG,2888,0,0,0.0,BARNETT~
11713,0,0,GL,2888,'WHEN_SAPPHO',0,0.0,0.0
11714,0,0,CT,2888,'WHO_WAS_IT',0,0.0,0.0
11715,0,0,SG,2888,0,0,0.0,LEARY~
11716,0,0,CN,2888,0,0,VN,PIELTAIN-dp
11717,0,0,SG,2888,0,0,0.0,MARTYR~
11718,0,0,O,2888,0,0,0.0,0.0
11719,HANDEL,HANDEL O ^OCCASIONAL_ORATORIO^,OV,2889,0,0,0.0,0.0
11720,0,0,SG,2889,0,0,0.0,INCLEDON
11721,BACH,0,SYM,2889,0,0,0.0,0.0
11722,0,0,SG,2889,0,0,0.0,LEARY~
11723,JOMMELLI,0,OV,2889,0,0,0.0,0.0
11724,0,0,SG,2889,0,0,0.0,WRIGHTEN~
11725,HAYDN,0,SYM,2889,0,0,0.0,0.0
11726,0,0,SG,2889,0,0,0.0,MARTYR~
11727,0,0,CN,2889,0,0,ORG,HOOK
11728,0,0,SG,2889,0,0,0.0,BARNETT~
11729,0,0,GL,2889,'WHEN_SAPHO',0,0.0,0.0
11730,0,0,CT,2889,'WHO_WAS_IT',0,0.0,0.0
11731,0,0,SG,2889,0,0,0.0,INCLEDON
11732,0,0,CN,2889,0,0,OB,PARKE
11733,0,0,SG,2889,0,0,0.0,LEARY~
11734,0,0,O,2889,0,0,0.0,0.0
11735,BILLINGTON,BILLINGTON O ^ELOISA_TO_ABELARD^,OV,2890,0,0,0.0,0.0
11736,BILLINGTON,BILLINGTON O ^CHILDREN_IN_THE_WOOD^,DT,2890,0,0,0.0,PRING-2
11737,0,0,SG,2890,0,0,0.0,GOAKMAN~
11738,BILLINGTON,0,SG,2890,'MARIA'S_EVENING_SERVICE_TO_THE_VIRGIN',0,0.0,MAHON~2
11739,0,0,SG,2890,0,0,0.0,GOAKMAN~
11740,BILLINGTON,BILLINGTON O ^CHILDREN_IN_THE_WOOD^,SG,2890,'AH!_CEASE',0,0.0,MAHON~2
11741,0,0,SN,2890,0,0,HP,DENIS~
11742,0,0,SG,2890,0,0,0.0,MAHON~2
11743,BILLINGTON,0,O,2890,^POPE'S_ELEGY^,0,V,PRING-1
11744,HANDEL,0,O,2891,^CORONATION_ANTHEM^,0,0.0,0.0
11745,0,0,SG,2891,0,0,0.0,INCLEDON
11746,DITTERSDORF,0,SYM,2891,0,0,0.0,0.0
11747,0,0,SG,2891,0,0,0.0,WRIGHTEN~
11748,HAYDN,0,SYM,2891,0,0,0.0,0.0
11749,0,0,SG,2891,0,0,0.0,MARTYR~
11750,HOOK,0,CN,2891,0,0,TPT,SARJANT
11751,0,0,SG,2891,0,0,0.0,LEARY~
11752,0,0,CN,2891,0,0,ORG,hook
11753,0,0,SG,2891,0,0,0.0,BARNETT~
11754,0,0,GL,2891,'THE_REVELLEE',0,0.0,0.0
11755,0,0,CT,2891,'CHRIST_CHURCH',0,0.0,0.0
11756,0,0,SG,2891,0,0,0.0,WRIGHTEN~
11757,0,0,CN,2891,0,0,VN,PIELTAIN-dp
11758,0,0,SG,2891,0,0,0.0,INCLEDON
11759,0,0,O,2891,0,0,0.0,0.0
11760,RUSH,RUSH O ^THE_ROYAL_SHEPHERD^,OV,2892,0,0,0.0,0.0
11761,0,0,SG,2892,0,0,0.0,INCLEDON
11762,HANDEL,HANDEL O ^SAMSON^,OV,2892,0,0,0.0,0.0
11763,0,0,SG,2892,0,0,0.0,WRIGHTEN~
11764,VANHAL,0,SYM,2892,0,0,0.0,0.0
11765,0,0,SG,2892,0,0,0.0,MARTYR~
11766,HAYDN,0,SYM,2892,0,0,0.0,0.0
11767,0,0,SG,2892,0,0,0.0,LEARY~
11768,0,0,CN,2892,0,0,ORG,HOOK
11769,0,0,SG,2892,0,0,0.0,BARNETT~
11770,0,0,GL,2892,'THE_REVEILLEE',0,0.0,0.0
11771,0,0,CT,2892,'CHRIST_CHURCH',0,0.0,0.0
11772,0,0,SG,2892,0,0,0.0,WRIGHTEN~
11773,0,0,CN,2892,0,0,VN,PIELTAIN-dp
11774,0,0,SG,2892,0,0,0.0,INCLEDON
11775,0,0,O,2892,0,0,0.0,0.0
11776,1:],0,FP,2893,0,0,0.0,BACH
11777,0,0,SG,2893,0,0,0.0,INCLEDON
11778,STAMITZ,0,SYM,2893,0,0,0.0,0.0
11779,HANDEL,HANDEL O ^BERENICE^,OV,2893,0,0,0.0,0.0
11780,0,0,SG,2893,0,0,0.0,WRIGHTEN~
11781,HAYDN,0,SYM,2893,0,0,0.0,0.0
11782,0,0,SG,2893,0,0,0.0,LEARY~
11783,0,0,CN,2893,0,0,ORG,HOOK
11784,0,0,SG,2893,0,0,0.0,BARNETT~
11785,0,0,GL,2893,'WHEN_SAPPHO',0,0.0,0.0
11786,0,0,CT,2893,'WHO_WAS_IT',0,0.0,0.0
11787,0,0,SG,2893,0,0,0.0,MARTYR~
11788,0,0,CN,2893,0,0,OB,parke
11789,0,0,SG,2893,0,0,0.0,WRIGHTEN~
11790,0,0,O,2893,0,0,0.0,0.0
11791,BACH,0,OV,2894,0,0,0.0,0.0
11792,0,0,SG,2894,0,0,0.0,INCLEDON
11793,HANDEL,HANDEL O ^ARIANNA_IN_CRETA^,OV,2894,0,0,0.0,0.0
11794,0,0,SG,2894,0,0,0.0,LEARY~
11795,HAYDN,0,SYM,2894,0,0,0.0,0.0
11796,0,0,SG,2894,0,0,0.0,MARTYR~
11797,0,0,CN,2894,0,0,BN,PARKINSON
11798,0,0,SG,2894,0,0,0.0,WRIGHTEN~
11799,0,0,CN,2894,0,0,ORG,hook
11800,0,0,SG,2894,0,0,0.0,BARNETT~
11801,0,0,GL,2894,'THE_REVEILLEE',0,0.0,0.0
11802,0,0,CT,2894,'CHRIST_CHURCH',0,0.0,0.0
11803,0,0,SG,2894,0,0,0.0,LEARY~
11804,0,0,CN,2894,0,0,VN,PIELTAIN-dp
11805,0,0,SG,2894,'LONG_LIVE',0,0.0,INCLEDON
11806,0,0,O,2894,^the_POWER_OF_FRIENDSHIP^,0,0.0,0.0
11807,HANDEL,HANDEL O ^SAMSON^,CH,2895,0,0,0.0,0.0
11808,0,0,SG,2895,0,0,0.0,INCLEDON
11809,STAMITZ,0,SYM,2895,0,0,0.0,0.0
11810,0,0,SG,2895,0,0,0.0,LEARY~
11811,ABEL,0,SYM,2895,0,0,0.0,0.0
11812,0,0,SG,2895,0,0,0.0,WRIGHTEN~
11813,HAYDN,0,SYM,2895,0,0,0.0,0.0
11814,0,0,SG,2895,0,0,0.0,MARTYR~
11815,0,0,CN,2895,0,0,ORG,HOOK
11816,0,0,SG,2895,0,0,0.0,BARNETT~
11817,0,0,GL,2895,'WHEN_SAPPHO',0,0.0,0.0
11818,0,0,CT,2895,'MULBERRY_SHADE',0,0.0,0.0
11819,0,0,SG,2895,0,0,0.0,INCLEDON
11820,0,0,CN,2895,0,0,OB,PARKE
11821,0,0,SG,2895,0,0,0.0,LEARY~
11822,0,0,O,2895,0,0,0.0,0.0
11823,BACH,0,OV,2896,0,0,0.0,0.0
11824,0,0,SG,2896,0,0,0.0,INCLEDON
11825,BOYCE,BOYCE O ^SOLOMON^,OV,2896,0,0,0.0,0.0
11826,0,0,SG,2896,0,0,0.0,WRIGHTEN~
11827,HAYDN,0,SYM,2896,0,0,0.0,0.0
11828,0,0,SG,2896,0,0,0.0,MARTYR~
11829,HOOK,HOOK O ^TOO_CIVIL_BY_HALF^,OV,2896,0,0,0.0,0.0
11830,0,0,SG,2896,0,0,0.0,LEARY~
11831,0,0,CN,2896,0,0,0.0,0.0
11832,0,0,SG,2896,0,0,0.0,BARNETT~
11833,0,0,GL,2896,'THE_REVEILLEE',0,0.0,0.0
11834,0,0,CT,2896,'CHRIST_CHURCH',0,0.0,0.0
11835,0,0,SG,2896,0,0,0.0,WRIGHTEN~
11836,0,0,CN,2896,0,0,VN,PIELTAIN-dp
11837,0,0,SG,2896,0,0,0.0,INCLEDON
11838,0,0,O,2896,0,0,0.0,0.0
11839,BACH,0,OV,2897,0,0,0.0,0.0
11840,0,0,SG,2897,0,0,0.0,INCLEDON
11841,HANDEL,HANDEL O ^ESTHER^,OV,2897,0,0,0.0,0.0
11842,0,0,SG,2897,0,0,0.0,MARTYR~
11843,HAYDN,0,SYM,2897,0,0,0.0,0.0
11844,0,0,SG,2897,0,0,0.0,WRIGHTEN~
11845,0,HANDEL O ^SCIPIONE^,0,2897,'SI_LARCO',0,0.0,MARCH
11846,0,0,SG,2897,0,0,0.0,LEARY~
11847,0,0,CN,2897,0,0,ORG,HOOK
11848,0,0,SG,2897,0,0,0.0,BARNETT~
11849,0,0,GL,2897,'WHEN_SAPPHO',0,0.0,0.0
11850,0,0,CT,2897,'WHO_WAS_IT',0,0.0,0.0
11851,0,0,SG,2897,0,0,0.0,MARTYR~
11852,0,0,CN,2897,0,0,OB,PARKE
11853,0,0,SG,2897,0,0,0.0,WRIGHTEN~
11854,0,0,O,2897,0,0,0.0,0.0
11855,FISHER,0,OV,2898,0,0,0.0,0.0
11856,0,0,SG,2898,0,0,0.0,INCLEDON
11857,STAMITZ,0,SYM,2898,0,0,0.0,0.0
11858,0,0,SG,2898,0,0,0.0,MARTYR~
11859,HANDEL,HANDEL O ^FARAMONDO^,OV,2898,0,0,0.0,0.0
11860,0,0,SG,2898,0,0,0.0,WRIGHTEN~
11861,HAYDN,0,SYM,2898,0,0,0.0,0.0
11862,0,0,SG,2898,0,0,0.0,LEARY~
11863,0,0,CN,2898,0,0,ORG,HOOK
11864,0,0,SG,2898,0,0,0.0,BARNETT~
11865,0,0,GL,2898,'WHEN_SAPPHO',0,0.0,0.0
11866,0,0,CT,2898,'THE_MULBERRY',0,0.0,0.0
11867,0,0,SG,2898,0,0,0.0,MARTYR~
11868,0,0,CN,2898,0,0,OB,PARKE
11869,0,0,SG,2898,0,0,0.0,WRIGHTEN~
11870,0,0,O,2898,0,0,0.0,0.0
11871,BARTHELEMON,0,OV,2899,0,0,0.0,0.0
11872,0,0,SG,2899,0,0,0.0,INCLEDON
11873,BACH,0,SYM,2899,0,0,0.0,0.0
11874,0,0,SG,2899,0,0,0.0,LEARY~
11875,SAMMARTINI,0,CNGR,2899,0,0,0.0,?
11876,0,0,SG,2899,0,0,0.0,MARTYR~
11877,HAYDN,0,OV,2899,0,0,0.0,0.0
11878,0,0,SG,2899,0,0,0.0,WRIGHTEN~
11879,0,0,CN,2899,0,0,ORG,HOOK
11880,0,0,SG,2899,0,0,0.0,BARNETT~
11881,0,0,GL,2899,'THE_REVELLEE',0,0.0,0.0
11882,0,0,CT,2899,'CHRIST_CHURCH',0,0.0,0.0
11883,0,0,SG,2899,0,0,0.0,LEARY~
11884,0,0,CN,2899,0,0,VN,PIELTAIN-dp
11885,0,0,SG,2899,0,0,0.0,MARTYR~
11886,0,0,O,2899,0,0,0.0,0.0
11887,RICHTER,0,OV,2900,0,0,0.0,0.0
11888,0,0,SG,2900,0,0,0.0,INCLEDON
11889,ARNE-TA,ARNE-TA O ^ROSAMOND^,OV,2900,0,0,0.0,0.0
11890,0,0,SG,2900,0,0,0.0,LEARY~
11891,HAYDN,0,SYM,2900,0,0,0.0,0.0
11892,0,0,SG,2900,0,0,0.0,WRIGHTEN~
11893,HOOK,HOOK O ^APOLLO_AND_DAPHNE^,OV,2900,0,0,0.0,0.0
11894,0,0,SG,2900,0,0,0.0,MARTYR~
11895,0,0,CN,2900,0,0,ORG,HOOK
11896,0,0,SG,2900,0,0,0.0,BARNETT~
11897,0,0,GL,2900,'WHEN_SAPPHO',0,0.0,0.0
11898,0,0,CT,2900,'THE_MULBERRY',0,0.0,0.0
11899,0,0,SG,2900,0,0,0.0,INCLEDON
11900,0,0,CN,2900,0,0,OB,PARKE
11901,0,0,SG,2900,0,0,0.0,LEARY~
11902,0,0,O,2900,0,0,0.0,0.0
11903,KELLY-TAE,0,SYM,2901,0,0,0.0,0.0
11904,0,0,SG,2901,0,0,0.0,INCLEDON
11905,ARNE-TA,ARNE-TA O ^ALFRED^,OV,2901,0,0,0.0,0.0
11906,0,0,SG,2901,0,0,0.0,WRIGHTEN~
11907,HAYDN,0,SYM,2901,0,0,0.0,0.0
11908,0,0,SG,2901,0,0,0.0,MARTYR~
11909,GUGLIELMI,0,OV,2901,0,0,0.0,0.0
11910,0,0,SG,2901,0,0,0.0,LEARY~
11911,0,0,CN,2901,0,0,ORG,HOOK
11912,0,0,SG,2901,0,0,0.0,BARNETT~
11913,0,0,GL,2901,'THE_REVELLEE',0,0.0,0.0
11914,0,0,CT,2901,'CHRIST_CHURCH',0,0.0,0.0
11915,0,0,SG,2901,0,0,0.0,WRIGHTEN~
11916,0,0,CN,2901,0,0,VN,PIELTAIN-dp
11917,0,0,SG,2901,0,0,0.0,INCLEDON
11918,0,0,O,2901,0,0,0.0,0.0
11919,RICHTER,0,OV,2902,0,0,0.0,0.0
11920,0,0,SG,2902,0,0,0.0,INCLEDON
11921,HANDEL,HANDEL O ^SCIPIONE^,OV,2902,0,0,0.0,0.0
11922,0,0,SG,2902,0,0,0.0,MARTYR~
11923,STAMITZ,0,SYM,2902,0,0,0.0,0.0
11924,0,0,SG,2902,0,0,0.0,WRIGHTEN~
11925,HAYDN,0,SYM,2902,0,0,0.0,0.0
11926,0,0,SG,2902,0,0,0.0,LEARY~
11927,0,0,CN,2902,0,0,ORG,HOOK
11928,0,0,SG,2902,0,0,0.0,BARNETT~
11929,0,0,GL,2902,'WHEN_SAPPHO',0,0.0,0.0
11930,0,0,CT,2902,'THE_MULBERRY',0,0.0,0.0
11931,0,0,SG,2902,0,0,0.0,MARTYR~
11932,0,0,CN,2902,0,0,OB,PARKE
11933,0,0,SG,2902,0,0,0.0,WRIGHTEN~
11934,0,0,O,2902,0,0,0.0,0.0
11935,HANDEL,HANDEL O ^OCCASIONAL_ORATORIO^,OV,2903,0,0,0.0,0.0
11936,0,0,SG,2903,0,0,0.0,INCLEDON
11937,STAMITZ,0,SYM,2903,0,0,0.0,0.0
11938,0,0,SG,2903,0,0,0.0,LEARY~
11939,HAYDN,0,SYM,2903,0,0,0.0,0.0
11940,0,0,SG,2903,0,0,0.0,MARTYR~
11941,0,0,CN,2903,0,0,BN,PARKINSON
11942,0,0,SG,2903,0,0,0.0,WRIGHTEN~
11943,0,0,CN,2903,0,0,ORG,HOOK
11944,0,0,SG,2903,0,0,0.0,BARNETT~
11945,0,0,GL,2903,'THE_REVELLEE',0,0.0,0.0
11946,0,0,CT,2903,'CHRIST_CHURCH',0,0.0,0.0
11947,0,0,SG,2903,0,0,0.0,LEARY~
11948,0,0,CN,2903,0,0,VN,PIELTAIN-dp
11949,0,0,SG,2903,0,0,0.0,MARTYR~
11950,0,0,O,2903,0,0,0.0,0.0
11951,BACH,0,OV,2904,0,0,0.0,0.0
11952,0,0,SG,2904,0,0,0.0,INCLEDON
11953,STAMITZ,0,SYM,2904,0,0,0.0,0.0
11954,0,0,SG,2904,0,0,0.0,LEARY~
11955,HANDEL,HANDEL O ^JUDAS_MACCABAEUS^,OV,2904,0,0,0.0,MARCH
11956,0,0,SG,2904,0,0,0.0,MARTYR~
11957,HAYDN,0,SYM,2904,0,0,0.0,0.0
11958,0,0,SG,2904,0,0,0.0,WRIGHTEN~
11959,0,0,CN,2904,0,0,ORG,HOOK
11960,0,0,SG,2904,0,0,0.0,BARNETT~
11961,0,0,GL,2904,'THE_REVEILLEE',0,0.0,0.0
11962,0,0,CT,2904,'CHRIST_CHURCH',0,0.0,0.0
11963,0,0,SG,2904,0,0,0.0,MARTYR~
11964,0,0,CN,2904,0,0,VN,PIELTAIN-dp
11965,0,0,SG,2904,0,0,0.0,MARTYR~
11966,0,0,O,2904,0,0,0.0,0.0
11967,ARNE-TA,ARNE-TA O ^ARTAXERXES^,OV,2905,0,0,0.0,0.0
11968,0,0,SG,2905,'THE_GALLANT',0,0.0,INCLEDON
11969,STAMITZ,0,SYM,2905,0,0,0.0,0.0
11970,0,0,SG,2905,'HOW_DREAR',0,0.0,LEARY~
11971,RICHTER,0,SYM,2905,0,0,0.0,0.0
11972,0,0,SG,2905,'TO_SING',0,0.0,BARNETT~
11973,HAYDN,0,SYM,2905,0,0,0.0,0.0
11974,0,0,SG,2905,0,0,0.0,MARTYR~
11975,0,0,CN,2905,0,0,ORG,HOOK
11976,0,0,SG,2905,'TEAZING_ME',0,0.0,WRIGHTEN~
11977,0,0,GL,2905,'THE_REVEILLEE',0,0.0,0.0
11978,0,0,CT,2905,'CHRIST_CHURCH',0,0.0,0.0
11979,0,0,SG,2905,'MA_CHERE',0,0.0,INCLEDON
11980,0,0,CN,2905,0,0,OB,PARKE
11981,0,0,SG,2905,'ON_TWEED'S',0,0.0,LEARY~
11982,HOOK,0,O,2905,^THE_TRIUMPH_OF_BEAUTY^,0,0.0,0.0
11983,BILLINGTON,0,DT,2906,'NO_LOVE',0,v,PRING-1
11984,BILLINGTON,0,DT,2906,'NO_LOVE',1,v,PRING-2
11985,HOOK,0,SG,2906,0,0,0.0,LEARY~
11986,BILLINGTON,BILLINGTON O ^GRAY'S_ELEGY',SG,2906,'PERHAPS_IN',0,0.0,MAHON~2
11987,GEMINIANI,0,CNGR,2906,0,0,VN,ASHLEY-gc
11988,HOOK,0,SG,2906,0,0,0.0,LEARY~
11989,JACKSON-W,0,SG,2906,'TWAS_WHEN',0,0.0,MAHON~2
11990,HOOK,0,SG,2906,'MACHERE',0,0.0,INCLEDON
11991,0,0,SN,2906,0,0,HP,DENIS~
11992,0,0,SG,2906,0,0,0.0,GENTLEMAN
11993,BACH,0,DT,2906,'SWEET_IS',0,v,PRING-1
11994,BACH,0,DT,2906,'SWEET_IS',1,v,PRING-2
11995,RELFE,0,SG,2906,'MARY'S_DREAM',0,0.0,MAHON~2
11996,BILLINGTON,BILLINGTON O ^ELOISA_TO_ABELARD^,DT,2907,0,0,0.0,PRING-2
11997,HOOK,0,SG,2907,0,0,0.0,LEARY~
11998,BILLINGTON,0,SG,2907,'MARIA'S_EVENING_SERVICE',0,0.0,MAHON~2
11999,HOOK,0,SG,2907,'MA_CHERE',0,0.0,INCLEDON
12000,0,0,SG,2907,0,0,0.0,CAREY
12001,HANDEL,0,SG,2907,'LET_ME',0,0.0,MAHON~2
12002,BACH,0,DT,2907,'SWEET_IS',0,v,PRING-1
12003,BACH,0,DT,2907,'SWEET_IS',1,v,PRING-2
12004,HOOK,0,SG,2907,0,0,0.0,LEARY~
12005,0,0,SG,2907,0,0,0.0,LEARY~
12006,GIORDANI,0,SG,2907,'NON_DUBITARE',0,0.0,MAHON~2
12007,HAYDN,0,SG,2909,0,0,0.0,BARTHELEMON~M
12008,0,0,GL,2909,'FLORA_GAVE',0,0.0,0.0
12009,0,0,CT,2909,'MR_SPEAKER',0,0.0,?
12010,PURCELL,0,O,2910,^ODE_FOR_ST_CECILIA'S_DAY^,0,0.0,0.0
12011,BOYCE,0,O,2910,^ODE_FOR_ST_CECILIA'S_DAY^,0,0.0,0.0
12012,HANDEL,0,O,2910,^ODE_FOR_ST_CECILIA'S_DAY^,0,0.0,0.0
12013,ARNE-TA,ARNE-TA O ^ARTAXERXES^,OV,2911,0,0,0.0,0.0
12014,BILLINGTON,BILLINGTON O ^ELOISA_TO_ABELARD^,DT,2911,0,0,0.0,BOYS_OF_STP
12015,HAYDN,0,SG,2911,'YOUNG_HAL',0,0.0,GEORGE~
12016,HOOK,0,SG,2911,'NOON',0,PF,BILLINGTON
12017,HAYDN,0,SG,2911,'WILLIAM',0,0.0,SESTINI~
12018,:,0,0,2911,0,0,V,GEORGE~
12019,0,0,SG,2911,'SHANNON'S',0,0.0,LEARY~
12020,SACCHINI,0,SG,2911,'LON_REGINA',0,0.0,GEORGE~
12021,HANDEL,0,SG,2911,'THOU_SHALT',0,0.0,CAREY
12022,HOOK,0,SG,2911,'CORYDON'S',0,0.0,LEARY~
12023,GIORDANI,0,SG,2911,'CARO_MIO',0,0.0,SESTINI~
12024,HAYDN,0,OV,2911,0,0,0.0,0.0
12025,VAN_MALDERE,0,OV,2912,0,0,0.0,0.0
12026,0,0,SG,2912,0,0,0.0,ARROWSMITH
12027,AVISON,0,CNGR,2912,0,0,0.0,0.0
12028,HAYDN,0,SG,2912,0,0,0.0,BARTHELEMON~M
12029,0,0,CNTE,2912,0,0,HN,LEANDER-lh
12030,0,0,CNTE,2912,0,1,HN,LEANDER-vt
12031,ARNE-TA,0,GL,2912,'SWEET_MUSE',0,0.0,0.0
12032,PURCELL,0,CT,2912,'THE_BONNY',0,0.0,0.0
12033,0,0,SG,2912,0,0,0.0,SALE
12034,0,0,CN,2912,0,0,vn,BARTHELEMON
12035,AS,0,0,2912,0,0,0.0,TUESDAY)
12036,0,0,SG,2912,0,0,0.0,ARROWSMITH
12037,0,0,SG,2912,0,0,0.0,BARTHELEMON~M
12038,MORNINGTON,0,GL,2912,'HERE_IN',0,0.0,0.0
12039,0,0,CT,2912,'MR_SPEAKER',0,0.0,0.0
12040,BACH,0,FP,2912,0,0,0.0,0.0
12041,HANDEL,0,CNGR,2913,0,0,0.0,0.0
12042,BILLINGTON,BILLINGTON O ^CHILDREN_IN_THE_WOOD^,DT,2913,0,0,0.0,BOYS_OF_STP
12043,BILLINGTON,0,SG,2913,'MARIA'S_EVENING_SERVICE',0,OB,HUTTLEY
12044,HOOK,0,SG,2913,'MOON',0,PF,BILLINGTON
12045,GIORDANI,0,SG,2913,'HEART_BEATING',0,0.0,SESTINI~
12046,ARNOLD,0,SG,2913,'JE_NE_SCAI',0,0.0,GEORGE~
12047,0,0,SG,2913,'ALLEN_BROOKE',0,0.0,LEARY~
12048,BERTONI,0,SG,2913,'NON_TEMER',0,0.0,SESTINI~
12049,GIORDANI,0,SG,2913,'DIMI_AMOR',0,0.0,GEORGE~
12050,0,0,SG,2913,0,0,0.0,LEARY~
12051,GIORDANI,0,SG,2913,'MIS_COR',0,0.0,0.0
12052,HAYDN,0,OV,2913,0,0,0.0,0.0
12053,BARTHELEMON,0,OV,2914,0,0,0.0,0.0
12054,0,0,SG,2914,0,0,0.0,ARROWSMITH
12055,HANDEL,0,CNGR,2914,0,0,0.0,2ND
12056,BARTHELEMON~M,0,SG,2914,0,0,0.0,BARTHELEMON~M
12057,0,0,CNTE,2914,0,0,HN,LEANDER-lh
12058,0,0,CNTE,2914,0,1,HN,LEANDER-vt
12059,?PURCELL,0,GL,2914,'THE_LOVE',0,0.0,0.0
12060,PURCELL,0,CT,2914,'SOLDIER',0,0.0,0.0
12061,SARMATA,0,OV,2914,0,0,0.0,0.0
12062,0,0,SG,2914,0,0,0.0,SALE
12063,0,0,CN,2914,0,0,vn,BARTHELEMON
12064,0,0,SG,2914,0,0,0.0,ARROWSMITH
12065,0,0,SG,2914,'UNDER_SWEET',0,0.0,BARTHELEMON~M
12066,0,0,GL,2914,'HARK_THE',0,0.0,0.0
12067,0,0,CT,2914,'THEY_SAY',0,0.0,0.0
12068,ABEL,0,FP,2914,0,0,0.0,0.0
12069,HANDEL,0,CNGR,2915,0,0,0.0,2ND
12070,BILLINGTON,0,O,2915,^GRAY'S_ELEGY^,0,0.0,BOYS_OF_STP
12071,HAYES-P,0,SG,2915,'THE_HIGHLAND',0,0.0,GEORGE~
12072,FEDERICI,0,SG,2915,'OR_CHE',0,0.0,LEARY~
12073,PICCINNI,PICCINNI O ^LA_BUONA_FIGLIUOLA^,SG,2915,0,0,0.0,SESTINI~
12074,ARNOLD,0,SG,2915,0,0,0.0,GEORGE~
12075,HOOK,0,SG,2915,'MA_CHERE',0,0.0,INCLEDON
12076,HOOK,0,SG,2915,'THE_WEDDING',0,0.0,LEARY~
12077,GIORDANI,_BRANCH',SG,2915,',0,0.0,SESTINI~
12078,SACCHINI,0,SG,2915,'SON_REGINA',0,0.0,GEORGE~
12079,0,0,SG,2915,'THE_BANKS',0,0.0,(NEW
12080,NEVER,0,0,2915,0,0,0.0,PUBLIC)
12081,0,0,SG,2915,'QUAND_LE',0,0.0,LEARY~
12082,0,0,SG,2915,0,0,0.0,SESTINI~
12083,HAYDN,0,OV,2915,0,0,0.0,0.0
12084,HAYDN,0,OV,2916,0,0,0.0,0.0
12085,0,0,SG,2916,0,0,0.0,ARROWSMITH
12086,CORELLI,0,CNGR,2916,0,0,0.0,4TH
12087,0,0,SG,2916,0,0,0.0,BARTHELEMON~M
12088,0,0,CNTE,2916,0,0,HN,LEANDER-lh
12089,0,0,CNTE,2916,0,1,HN,LEANDER-vt
12090,0,0,GL,2916,'COME_LIVE',0,0.0,0.0
12091,0,0,CT,2916,'MR_SPEAKER',0,0.0,0.0
12092,SARMATA,0,OV,2916,0,0,0.0,0.0
12093,0,0,SG,2916,0,0,0.0,ARROWSMITH
12094,0,0,CN,2916,0,0,VN,BARTHELEMON
12095,0,0,SG,2916,0,0,0.0,BARTHELEMON~M
12096,0,0,GL,2916,'YOU_GAVE',0,0.0,0.0
12097,0,0,CT,2916,'THE_ECHO',0,0.0,0.0
12098,ABEL,0,FP,2916,0,0,0.0,0.0
12099,HAYDN,0,OV,2917,0,0,0.0,0.0
12100,RAIMONDI,0,TR,2917,0,0,VN,CRAMER-w
12101,RAIMONDI,0,TR,2917,0,1,VA,RAIMONDI
12102,RAIMONDI,0,TR,2917,0,2,VC,CERVETTO-j
12103,0,0,SG,2917,0,0,0.0,RUBINELLI
12104,0,0,SN,2917,0,0,PF,CLEMENTI
12105,0,0,SG,2917,0,0,0.0,BILLINGTON~
12106,0,0,CN,2917,0,0,VN,CRAMER-w
12107,RAIMONDI,0,CNTE,2917,0,0,FL,DECAMP
12108,RAIMONDI,0,CNTE,2917,0,1,OB,PARKE
12109,RAIMONDI,0,CNTE,2917,0,2,BN,PARKINSON
12110,RAIMONDI,0,CNTE,2917,0,3,VN,CRAMER-w
12111,RAIMONDI,0,CNTE,2917,0,4,VA,RAIMONDI
12112,RAIMONDI,0,CNTE,2917,0,5,VC,CERVETTO-j
12113,0,0,SL,2917,0,0,VC,CERVETTO-j
12114,0,0,SG,2917,0,0,0.0,BILLINGTON~
12115,0,0,CN,2917,0,0,OB,PARKE
12116,GEMINIANI,0,CNGR,2917,0,0,0.0,NO.1
12117,0,0,SG,2917,'VERDI_PRATI',0,0.0,RUBINELLI
